,Contrarian,Earning Momentum,Earnings Quality,Financial Quality,Growth,Information Certainty,Information Uncertainty,Investment,Large Cap,Leverage,Market Interest,Momentum,Short Duration,Stagnation,Value,Return,SD,Sharpe,MinReturn,MaxReturn,UpsideFrequency,UpCapture,DownCapture,UpNumber,DownNumber,UpPercent,DownPercent,AverageDrawdown.Factor,maxDrawdown,TrackingError,PainIndex.Factor,AverageLength.Factor,AverageRecovery.Factor,CDD,VaR.Factor,CVaR.Factor,Alpha,Beta,Beta.Bull,Beta.Bear,Value,Dividend,Momentum,Liquidity,Leverage,Size,Investment,Information.Uncertainty,Growth,Financial.Quality,Earnings.Quality,Earning.Momentum,Contrarian,Bankruptcy.Score,Cyclical.Consumer.Goods...Services,Financials,Utilities,Consumer.Non.Cyclicals,Technology,Healthcare,Industrials,Energy,Basic.Materials,Real.Estate,Academic...Educational.Services
1931,0,0.25,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0.108036606,0.119523307,0.903895718,-0.2448,0.1232,0.763157895,1.056554292,0.829390654,1,0.818181818,0.555555556,0.772727273,0.068597807,0.371838261,0.044696759,0.039202178,3.636363636,1.909090909,0.100468553,-0.086840379,-0.164470103,0.006346434,0.930174743,0.772893531,1.042697514,-0.100007302,0.190571286,0.167510848,-0.263594797,0.361097881,0.615136383,0.157993068,-0.013484789,0.029846194,-0.148191318,0.089612729,0.503074636,-0.08394503,0.072084091,0.146153846,0.044871795,0.07025641,0.162051282,0.147179487,0.134358974,0.143589744,0.036410256,0.038717949,0.049230769,0
1665,0,0,0.25,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0.105646832,0.117736621,0.897314962,-0.2189,0.1408,0.697368421,1.039771873,0.829337817,0.925925926,0.863636364,0.537037037,0.590909091,0.058138018,0.371841799,0.044780004,0.041831407,3.5,1.928571429,0.082415638,-0.083386179,-0.141155932,0.00605683,0.915124168,0.86326973,0.889668066,-0.008127058,-0.265340698,0.410392144,-0.310084712,-0.241625767,0.362068462,0.137653572,-0.011703258,0.235305402,0.115308671,0.306179298,0.37545446,-0.259937214,-0.484718223,0.141538462,0.101282051,0.002307692,0.131538462,0.182564103,0.188461538,0.132307692,0.067692308,0.024358974,0.009230769,0
2714,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0,0.11091176,0.131571088,0.842979731,-0.2015,0.1659,0.697368421,1.109660319,0.898142181,0.925925926,0.863636364,0.555555556,0.590909091,0.071587843,0.371884244,0.055911317,0.038226852,3.769230769,1.923076923,0.143568308,-0.092042824,-0.139557387,0.005789889,0.997074579,0.99500241,0.964440117,0.073959109,0.394075136,-0.316164781,-0.218175307,-0.128408749,0.110957021,0.025852352,-0.185899839,-0.033388751,0.066116967,0.075473144,-0.142594897,0.224687579,-0.211043772,0.107948718,0.19025641,0.007179487,0.148974359,0.122820513,0.167179487,0.184358974,0.010512821,0.023076923,0.003846154,0
2832,0.25,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0.10004072,0.128577221,0.778059434,-0.2087,0.1331,0.671052632,1.077537715,0.993095909,0.907407407,0.909090909,0.611111111,0.454545455,0.061014279,0.371889669,0.044942093,0.037079312,3.176470588,1.647058824,0.09098826,-0.093320269,-0.133155567,0.002881285,1.008309457,1.003592789,0.909405596,-0.033651276,0.017474255,-0.213037976,-0.13351683,-0.073188067,0.100138137,0.184154531,-0.17650485,0.096314755,0.038240997,0.353022162,0.060543735,0.121779363,-0.455076144,0.144871795,0.042307692,0.005384615,0.214102564,0.187179487,0.186923077,0.156923077,0.012564103,0.034102564,0.005384615,0
2641,0.25,0,0,0,0.25,0,0.25,0,0,0,0.25,0,0,0,0,0.091772003,0.129448859,0.708944084,-0.2026,0.1427,0.736842105,1.005886467,0.937030645,0.944444444,0.772727273,0.5,0.636363636,0.079195377,0.371931599,0.057269143,0.044092517,3.692307692,2.153846154,0.163310585,-0.095910637,-0.150051433,0.001801397,0.972789751,0.958993695,0.989553835,0.096226742,0.292854945,-0.24219591,-0.254438516,-0.037878755,0.180226002,0.029551481,0.233208572,0.084605377,0.015373106,0.033797675,-0.076613681,0.14957935,-0.033810135,0.100512821,0.201282051,0.064102564,0.09,0.090769231,0.079487179,0.100512821,0.116923077,0.054615385,0.067179487,0
813,0,0,0,0,0.25,0,0,0.25,0,0,0.25,0.25,0,0,0,0.106933447,0.124127219,0.861482664,-0.2211,0.1442,0.671052632,1.067171555,0.866993941,0.888888889,0.863636364,0.5,0.636363636,0.066752733,0.371936712,0.056495051,0.041429011,3.571428571,1.785714286,0.099219171,-0.087289554,-0.140665884,0.006240069,0.928212244,0.834653734,0.876243098,-0.02075629,-0.279960888,0.503352652,-0.242787437,-0.119718918,0.28583411,0.223602088,-0.026887231,0.292160238,0.051673859,0.232893916,0.442552907,-0.330237745,-0.26377352,0.140769231,0.034358974,0.04974359,0.095897436,0.205897436,0.17974359,0.137948718,0.074615385,0.032307692,0.034871795,0
1444,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0.108262759,0.115601544,0.936516554,-0.1835,0.1319,0.75,1.044406908,0.805084743,0.981481481,0.818181818,0.537037037,0.636363636,0.066948233,0.372058202,0.029562306,0.035289155,3.5,2,0.097590307,-0.080727861,-0.122599655,0.006088238,0.936739059,0.938082172,0.968973617,-0.058091221,0.245569703,0.071432058,-0.345186011,0.019264779,1.200505973,0.090920892,-0.001571893,-0.024048816,0.001247079,0.168957754,0.1250897,-0.012085508,-0.159532063,0.130769231,0.091282051,0.012051282,0.168717949,0.211794872,0.154102564,0.111538462,0.056410256,0.024358974,0.017948718,0
274,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0.25,0,0.121470122,0.127338583,0.953914515,-0.2359,0.1444,0.763157895,1.146777641,0.836253851,1,0.818181818,0.648148148,0.590909091,0.065443468,0.372080277,0.056343878,0.039387684,3.307692308,1.923076923,0.081185131,-0.088045026,-0.155320342,0.009081219,0.95672641,0.836842688,0.943413283,-0.108099167,0.090413092,0.378076193,-0.190578846,0.037210371,0.553460672,0.176832209,0.003287328,-0.069571093,-0.012932038,0.044913855,0.243176167,-0.182576932,-0.045836817,0.142051282,0.027435897,0.037948718,0.117435897,0.238717949,0.143076923,0.126666667,0.071282051,0.04025641,0.033333333,0
46,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.5,0.103530556,0.137210861,0.75453616,-0.2331,0.2183,0.763157895,1.049389164,0.845549953,0.944444444,0.681818182,0.481481481,0.636363636,0.08608713,0.372211042,0.072510298,0.044688395,4.7,2.4,0.204057728,-0.09527841,-0.175307272,0.004740906,0.976631988,1.011677011,1.037683344,0.323880783,0.22880989,0.241464696,-0.193316121,-0.042134694,0.152377887,0.016868004,0.02153346,0.096381625,0.02092333,-0.000684797,0.118328976,-0.143244405,-0.004546344,0.155641026,0.275384615,0.094871795,0.056666667,0.074102564,0.054102564,0.114358974,0.096923077,0.045384615,0.003846154,0
48,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.5,0,0.136847609,0.127797874,1.070812869,-0.201,0.1596,0.776315789,1.190842262,0.712023646,1,0.772727273,0.62962963,0.590909091,0.06702325,0.372232889,0.061429134,0.030688866,3.25,1.833333333,0.090267845,-0.082610937,-0.135203041,0.01301965,0.939688903,0.917934207,0.898048142,-0.138824614,0.211015869,0.319064644,-0.199631557,0.177383492,0.130818114,-0.018826968,-0.002161489,-0.202009601,-0.073954183,-0.056917357,0.134661883,-0.130860461,0.125378755,0.139487179,0.084358974,0.064358974,0.142051282,0.134102564,0.093076923,0.122307692,0.062051282,0.068205128,0.065128205,0
2187,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0.1316858,0.134263294,0.98080269,-0.2202,0.1859,0.763157895,1.210250882,0.828377393,0.981481481,0.772727273,0.611111111,0.590909091,0.072828958,0.372271713,0.054643384,0.028231729,3.25,1.75,0.0841406,-0.08581852,-0.145093469,0.009996461,1.02644393,1.089555478,0.967333216,-0.082923311,0.038583382,0.144169873,-0.060773888,0.134523935,0.078907658,0.05218803,-0.014231856,-0.114625839,-0.053276041,0.11629539,0.42124131,-0.047281826,-0.049544049,0.188205128,0.049487179,0.018717949,0.156410256,0.176666667,0.100512821,0.15974359,0.03025641,0.062820513,0.031025641,0.001025641
1272,0,0,0,0.25,0.25,0.25,0,0,0,0.25,0,0,0,0,0,0.114558477,0.130133303,0.880316372,-0.2389,0.1306,0.697368421,1.16195232,0.976382341,0.944444444,0.909090909,0.722222222,0.409090909,0.068536555,0.372272209,0.045967897,0.036419774,3.333333333,1.866666667,0.107252206,-0.09460963,-0.149762662,0.006120266,1.018835088,0.866567566,0.988556076,-0.029843054,-0.303564269,0.144754626,-0.123385426,0.058981497,0.068621652,0.121988295,-0.25476406,0.251094413,-0.016135257,0.207744933,0.311759199,-0.117161632,-0.182051276,0.184102564,0.056923077,0.019230769,0.14974359,0.131025641,0.194615385,0.172307692,0.013846154,0.052051282,0.008205128,0
196,0,0,0,0,0,0,0,0,0.5,0,0.25,0.25,0,0,0,0.087981256,0.110362781,0.797200427,-0.1988,0.1153,0.723684211,0.937154987,0.859763528,0.962962963,0.863636364,0.388888889,0.545454545,0.063409725,0.372295824,0.034835735,0.046371928,4.166666667,2.666666667,0.074303544,-0.081588318,-0.129623402,0.002400081,0.883960477,0.804308233,0.912900531,-0.059059837,0.157794507,0.286702049,-0.402695508,-0.020252517,1.328001699,0.038296621,-0.008378593,0.08699488,0.017520493,0.13066342,0.209173011,-0.15309354,-0.136503883,0.137179487,0.144615385,0.02974359,0.142051282,0.172307692,0.157179487,0.092051282,0.074358974,0.014615385,0.015384615,0
1803,0,0,0.5,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0.125650569,0.136307914,0.921814188,-0.2479,0.1578,0.671052632,1.205867155,0.903405583,0.925925926,0.954545455,0.703703704,0.454545455,0.056117126,0.372327675,0.057538812,0.032882062,2.941176471,1.470588235,0.103311178,-0.093819379,-0.160225256,0.008516758,1.034755668,1.030514348,0.951932681,0.025126866,-0.386199293,0.133481444,0.003690155,-0.295620616,0.18807219,0.431681467,-0.01592809,0.260213449,0.145992226,0.434420141,0.244645316,-0.133833714,-0.7171973,0.131538462,0.026923077,0,0.092307692,0.294358974,0.244358974,0.086153846,0.073333333,0.030769231,0.003846154,0.000512821
579,0,0,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0.097206905,0.108492849,0.895975229,-0.1862,0.1166,0.710526316,0.967944459,0.795991806,0.981481481,0.954545455,0.555555556,0.681818182,0.061890352,0.37239613,0.026139615,0.04437029,4,2.416666667,0.082644592,-0.078105885,-0.121305054,0.004440474,0.887769383,0.842345213,0.950700062,-0.042269779,0.201465739,0.062806672,-0.393747789,-0.042959569,1.570226393,0.096560895,-0.107352269,0.069288499,0.028308607,0.147654841,0.129664066,-0.019351411,-0.181126718,0.126923077,0.116666667,0.011025641,0.171538462,0.22,0.187435897,0.088717949,0.04,0.011794872,0.001025641,0
2680,0.25,0,0,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0.095604754,0.112713615,0.84820945,-0.1845,0.1229,0.710526316,0.969425238,0.817848059,0.944444444,0.863636364,0.481481481,0.681818182,0.0634778,0.37252712,0.040680244,0.045125574,3.916666667,2.333333333,0.103281258,-0.080414005,-0.120656135,0.004192127,0.886912174,0.896657627,0.844570635,0.018069544,0.018887088,0.134271942,-0.380644627,-0.249365376,0.431749638,0.041846891,-0.002248186,0.112727184,0.115319343,0.130270732,0.166548376,-0.044780722,-0.327011416,0.105641026,0.203076923,0.002307692,0.118717949,0.133076923,0.182564103,0.136410256,0.063846154,0.018717949,0.012051282,0
1849,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.09532752,0.113244185,0.841787331,-0.1747,0.158,0.697368421,0.957781348,0.792283097,0.925925926,0.863636364,0.444444444,0.590909091,0.07288479,0.372712614,0.052784269,0.048954015,4.272727273,2.363636364,0.098846134,-0.077732043,-0.116698414,0.004945602,0.851989678,0.830257172,0.782555143,-0.046963019,0.219482311,0.406040846,-0.333550692,0.055925775,0.307614327,-0.007081837,-0.014415868,0.071520082,-0.014147912,0.084145832,0.539655841,-0.211246011,-0.067155227,0.097692308,0.173076923,0.057179487,0.143589744,0.105897436,0.117435897,0.188461538,0.022820513,0.033333333,0.032051282,0
2256,0,0.25,0.25,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.104450716,0.131124769,0.796575026,-0.2516,0.149,0.697368421,1.098760418,0.970230989,0.944444444,0.909090909,0.537037037,0.545454545,0.069178387,0.372715022,0.059729304,0.047430585,3.5,2,0.116978186,-0.096218353,-0.163964775,0.004750315,0.977847893,0.8059815,0.947929879,-0.070835195,-0.230961495,0.259589134,-0.128330527,0.135837234,0.163438403,0.187791159,-0.02097881,0.158910156,-0.04335567,0.322184733,0.689365651,-0.18064219,-0.336344661,0.180512821,0.028461538,0.002307692,0.171538462,0.169230769,0.178974359,0.16,0.038461538,0.050512821,0.005641026,0
282,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0.25,0.10936667,0.124422907,0.87899144,-0.2087,0.1563,0.710526316,1.071900373,0.840516403,0.925925926,0.818181818,0.537037037,0.636363636,0.063160225,0.37276288,0.050175844,0.037626214,3.5,1.857142857,0.111081816,-0.086417065,-0.140119544,0.006209201,0.954044558,0.902511709,0.991354116,0.113589084,0.449812815,-0.028913173,-0.224057697,0.337043588,0.608025784,0.112265515,0.004281873,-0.008505802,-0.138953529,0.038587487,-0.014738283,0.030576431,0.156047544,0.144871795,0.1,0.124358974,0.112307692,0.141282051,0.086410256,0.152564103,0.073333333,0.046923077,0.000512821,0
2995,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.113473785,0.135674261,0.836369289,-0.2059,0.1573,0.697368421,1.15403463,0.962100229,0.944444444,0.909090909,0.722222222,0.545454545,0.071545061,0.372808759,0.062575407,0.040186397,3.642857143,1.857142857,0.150316516,-0.096741029,-0.142892499,0.006280708,1.008116607,0.894393463,0.937240384,0.041545303,0.279083736,-0.436107851,-0.137711192,0.048565027,0.017327456,0.029826297,-0.289946178,-0.064514483,-0.018106742,0.020375638,-0.133600816,0.297118419,-0.013973407,0.122307692,0.100769231,0.081794872,0.158205128,0.104615385,0.161794872,0.161538462,0.006153846,0.044615385,0.017435897,0
2492,0.25,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0.089412935,0.12114442,0.738068948,-0.1819,0.1466,0.710526316,1.003483948,0.987115164,0.944444444,0.863636364,0.5,0.545454545,0.070896923,0.373113568,0.031540791,0.044726231,3.642857143,2.071428571,0.110694151,-0.089582589,-0.124670865,0.00081921,0.978956447,0.926952973,0.973879224,0.007740567,0.34104067,-0.188824303,-0.331021043,-0.037448051,1.382928956,0.273154698,-0.007555624,-0.009393013,0.022557767,0.116947254,-0.023559882,0.138944585,-0.174652495,0.113589744,0.045641026,0.014615385,0.141025641,0.246410256,0.197948718,0.091025641,0.090512821,0.023589744,0.001282051,0
2255,0,0.25,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0.100404132,0.118660445,0.8461466,-0.2374,0.1238,0.684210526,1.024667251,0.870112772,0.925925926,0.909090909,0.537037037,0.545454545,0.057784579,0.373127619,0.047935821,0.046833161,3.266666667,1.8,0.088515868,-0.087323707,-0.153823294,0.004925924,0.912774562,0.823913309,0.873566791,-0.004630822,-0.253718882,0.23794272,-0.321499189,-0.2356916,0.390084719,0.163280636,-0.013898627,0.212859494,0.111236485,0.293614772,0.584384385,-0.1567279,-0.471724949,0.137435897,0.085897436,0.000512821,0.124102564,0.17,0.207435897,0.156153846,0.062564103,0.023846154,0.008205128,0
49,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0.095443145,0.127527549,0.748411977,-0.1929,0.2008,0.723684211,0.988142889,0.838546021,0.925925926,0.772727273,0.537037037,0.636363636,0.083138836,0.373152479,0.063848134,0.05322301,4.272727273,2.454545455,0.187904914,-0.088862876,-0.154725312,0.00364116,0.927851131,0.935140626,0.967024878,0.156704269,0.588492097,0.24310075,-0.307724253,0.081541205,0.272210015,-0.054505444,0.012001668,0.013472612,-0.020082355,0.010735378,0.060142119,-0.115482075,0.028581781,0.106666667,0.265384615,0.101538462,0.116410256,0.078205128,0.078461538,0.133589744,0.051025641,0.040769231,0.005641026,0
737,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0.25,0.25,0.11345072,0.118835746,0.954685136,-0.2092,0.1451,0.763157895,1.060935676,0.758944576,0.981481481,0.772727273,0.555555556,0.636363636,0.072571649,0.373182346,0.050728388,0.039483041,3.727272727,2.181818182,0.116155329,-0.082739286,-0.139701555,0.008167815,0.90439454,0.806955966,0.975663348,0.196753819,0.31718308,0.020863071,-0.292941225,0.011803322,0.239547067,0.005174537,0.011907652,0.039472319,-0.00170362,0.004506977,0.100391056,0.009432752,0.054505684,0.147948718,0.201282051,0.100769231,0.101538462,0.082564103,0.074871795,0.146923077,0.061025641,0.045128205,0.007435897,0
268,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0.25,0.132521044,0.129330997,1.024665754,-0.1945,0.1811,0.736842105,1.194063355,0.785054413,0.962962963,0.818181818,0.685185185,0.681818182,0.067223415,0.373210006,0.050230057,0.031245016,3.230769231,1.769230769,0.105564275,-0.082234752,-0.130303488,0.010714187,0.996880423,1.021846686,0.978548698,0.122046718,0.350873939,-0.01859208,-0.237138713,0.037972176,0.663629191,0.151790659,0.002645914,-0.071178086,-0.013704868,0.0363579,0.032274251,0.045013156,-0.044692627,0.16,0.043076923,0.051538462,0.10974359,0.199487179,0.126666667,0.146923077,0.082307692,0.049487179,0.00025641,0
171,0,0,0,0,0,0,0,0,0.25,0.25,0,0.5,0,0,0,0.101892826,0.127950287,0.796346986,-0.194,0.1777,0.697368421,1.082153684,0.978478248,0.944444444,0.909090909,0.537037037,0.545454545,0.074268069,0.373215213,0.057482059,0.042675621,3.692307692,1.846153846,0.097900538,-0.088723307,-0.131377404,0.004451637,0.958207939,0.837878108,0.816265854,-0.139116254,-0.041663871,0.599859065,-0.169369999,0.331897565,0.443086282,0.036798108,-0.011626109,0.067013998,-0.135963642,0.058545161,0.318860847,-0.355764399,0.147810829,0.173589744,0.120769231,0.075128205,0.125641026,0.134102564,0.092564103,0.12,0.058717949,0.037948718,0.048461538,0
2515,0.25,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0.089175709,0.120374917,0.740816375,-0.1974,0.1426,0.736842105,0.947393028,0.847926819,0.944444444,0.772727273,0.462962963,0.636363636,0.075519607,0.37325051,0.053842703,0.042079823,3.583333333,1.916666667,0.147492827,-0.087011568,-0.141661862,0.002437915,0.906584121,0.937200893,0.902058383,0.018440919,0.564965879,-0.213946218,-0.33782238,0.070056169,0.260909625,-0.004201389,0.167688085,-0.108294538,-0.027390268,-0.058210226,-0.132552078,0.166705106,0.088041164,0.075641026,0.193846154,0.108974359,0.121538462,0.076666667,0.075897436,0.088205128,0.104615385,0.039487179,0.077948718,0
231,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0.5,0.104185012,0.143250576,0.727292099,-0.2496,0.1787,0.710526316,1.094421464,0.934819802,0.907407407,0.772727273,0.592592593,0.590909091,0.100225341,0.373323173,0.074614049,0.042480531,4.9,2.4,0.220209421,-0.104513198,-0.179625167,0.003998256,1.025257746,1.011529519,1.072375738,0.387898303,0.44215341,-0.125612417,-0.125276135,0.022070649,0.1349606,0.096595949,0.02640075,0.047284694,-0.01051464,0.027331479,-0.089363093,0.06523571,0.001369411,0.161282051,0.047435897,0.131538462,0.056666667,0.139487179,0.066923077,0.148461538,0.130512821,0.063076923,0.002820513,0
2323,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0.100883111,0.119405453,0.844878594,-0.2285,0.1264,0.697368421,1.032200755,0.881034522,0.944444444,0.909090909,0.537037037,0.590909091,0.064167386,0.373500534,0.046369583,0.048025215,3.357142857,1.642857143,0.101050244,-0.086965413,-0.147625175,0.004786795,0.924087934,0.819853973,0.909412436,-0.003552348,-0.007926153,0.2013538,-0.206214865,0.010055549,0.093511462,0.051043599,-0.171918321,0.093230101,0.002719235,0.112251776,0.747104953,-0.107101776,-0.086551487,0.137692308,0.097179487,0.027435897,0.146153846,0.13025641,0.142051282,0.233589744,0.004358974,0.037692308,0.012307692,0
2987,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0.117310416,0.15212288,0.771155639,-0.189,0.2828,0.657894737,1.196719028,0.979172492,0.888888889,0.909090909,0.62962963,0.545454545,0.074288607,0.373509311,0.08595123,0.040886342,3.4,1.6,0.16375219,-0.091691524,-0.137943736,0.006591596,1.053794706,1.189345621,0.770535836,-0.001635198,0.477417579,-0.505183926,-0.061938221,0.136630749,-0.011170325,-0.024945966,-0.16191741,-0.269063215,-0.057583936,-0.093569251,-0.263651101,0.356173819,0.125689827,0.141282051,0.103589744,0.087435897,0.149230769,0.114358974,0.106666667,0.123846154,0.034871795,0.06,0.031538462,0.000512821
891,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0,0,0,0.25,0.105327774,0.119429662,0.881923071,-0.235,0.1458,0.75,1.039659649,0.829503386,0.981481481,0.818181818,0.537037037,0.590909091,0.070669552,0.373602373,0.04641045,0.039277331,3.833333333,2.166666667,0.111594946,-0.086075667,-0.158990931,0.005840449,0.924055923,0.84107805,0.965341699,0.174362762,0.054416098,0.06886569,-0.299119574,-0.07779283,0.216946137,0.03908797,-0.186726632,0.184628515,0.035712737,0.102484663,0.186250395,-0.046982925,-0.111300576,0.155897436,0.174358974,0.077435897,0.105384615,0.088461538,0.123846154,0.172564103,0.038205128,0.03,0.005384615,0
120,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.103721213,0.114912861,0.90260752,-0.2185,0.1634,0.789473684,0.952389608,0.63964578,0.981481481,0.681818182,0.5,0.772727273,0.071554838,0.373606696,0.065445124,0.037433406,3.8,2.1,0.138828999,-0.081264616,-0.156469885,0.007916798,0.81336282,0.69738907,0.989134931,-0.124326112,0.718190957,0.04678851,-0.321579927,0.507261135,0.162485952,0.02447813,-0.013121047,-0.099273059,-0.227899654,-0.04979825,0.017939913,0.005050133,0.351606105,0.06974359,0.090512821,0.252564103,0.183076923,0.07025641,0.047435897,0.096410256,0.024102564,0.039230769,0.095384615,0
663,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.129065734,0.130978194,0.985398634,-0.2156,0.1478,0.75,1.184022413,0.80730148,0.962962963,0.772727273,0.740740741,0.545454545,0.066988178,0.373635744,0.056861089,0.032420376,3.307692308,1.769230769,0.103019481,-0.088159433,-0.140633025,0.010219726,0.98743474,0.972329855,0.956252961,-0.070139352,0.180737069,0.044801139,-0.102141959,0.141235124,0.030124503,0.00681581,-0.252122169,-0.170439442,-0.056112286,-0.0136465,0.064426848,0.018300217,0.076318404,0.143076923,0.069487179,0.064615385,0.168205128,0.132564103,0.125128205,0.157948718,0.012820513,0.065897436,0.021282051,0
2343,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.111350878,0.130395996,0.853943998,-0.2757,0.1398,0.684210526,1.123053386,0.923478743,0.925925926,0.909090909,0.592592593,0.5,0.060055431,0.373653266,0.053960476,0.042588692,3.0625,1.5625,0.08682934,-0.096299555,-0.188026865,0.006006032,0.99368422,0.843719965,1.037263195,-0.004054898,-0.18778889,0.251242094,-0.087965189,-0.169403122,0.096806091,0.09551492,-0.012340657,0.066780904,0.075724361,0.096927254,0.77935507,-0.130967418,-0.22273967,0.179230769,0.082307692,0.006410256,0.08974359,0.194615385,0.16,0.178974359,0.031025641,0.039487179,0.012051282,0
